Sale Date,Product Category,Region,Sales Amount,Cost of Goods,Profit
2023-03-10,Books,East,15.66,9.92,5.74
2023-06-21,Books,West,437.91,300.46,137.45
2023-04-30,Food & Beverage,East,777.69,577.03,200.66
2023-11-26,Books,West,405.0,303.07,101.93
2023-07-29,Books,East,316.75,141.6,175.15
2023-03-17,Electronics,West,128.79,78.68,50.11
2023-12-09,Electronics,South,260.0,112.84,147.16
2023-05-31,Home Goods,East,607.61,306.33,301.28
2023-11-19,Clothing,West,309.16,167.85,141.31
2023-08-14,Electronics,North,268.96,146.15,122.81
2023-10-08,Books,South,840.31,550.2,290.11
2023-12-19,Food & Beverage,West,390.73,239.32,151.41
2023-10-24,Food & Beverage,North,564.02,376.38,187.64
2023-03-24,Food & Beverage,East,101.54,52.4,49.14
2023-05-22,Clothing,East,219.93,149.63,70.3
2023-05-30,Clothing,West,105.42,60.16,45.26
2023-01-10,Home Goods,North,216.51,103.36,113.15
2023-10-16,Books,North,460.39,305.59,154.8
2023-07-26,Books,East,82.01,64.11,17.9
2023-05-12,Home Goods,South,720.16,489.7,230.46
2023-08-02,Books,North,87.78,52.38,35.4
2023-10-20,Electronics,West,56.66,35.42,21.24
2023-03-17,Clothing,West,626.81,258.23,368.58
2023-06-15,Books,West,909.33,480.8,428.53
2023-01-05,Food & Beverage,North,478.63,377.69,100.94
2023-01-17,Books,North,602.91,392.38,210.53
2023-05-15,Food & Beverage,South,861.04,519.49,341.55
2023-10-25,Home Goods,West,949.16,561.49,387.67
2023-10-05,Food & Beverage,North,121.49,70.26,51.23
2023-10-06,Food & Beverage,South,365.26,174.5,190.76
2023-04-08,Home Goods,North,14.67,7.53,7.14
2023-03-20,Electronics,North,210.58,149.94,60.64
2023-09-30,Home Goods,East,217.27,107.06,110.21
2023-11-17,Books,North,359.64,239.95,119.69
2023-12-23,Electronics,East,318.54,207.6,110.94
2023-11-28,Books,North,717.27,507.68,209.59
2023-09-14,Home Goods,South,305.71,183.76,121.95
2023-07-02,Home Goods,North,739.73,544.88,194.85
2023-08-23,Food & Beverage,West,617.28,280.16,337.12
2023-06-29,Books,East,316.03,167.25,148.78
2023-11-19,Electronics,East,285.56,201.67,83.89
2023-02-27,Electronics,South,327.06,197.67,129.39
2023-07-24,Home Goods,South,560.88,242.3,318.58
2023-08-14,Electronics,East,743.42,395.7,347.72
2023-11-29,Electronics,West,575.05,379.23,195.82
2023-10-05,Clothing,South,593.02,390.65,202.37
2023-03-04,Food & Beverage,West,69.44,44.83,24.61
2023-06-07,Books,South,835.7,429.43,406.27
2023-06-14,Clothing,East,849.48,472.01,377.47
2023-01-15,Clothing,West,818.55,395.02,423.53
2023-11-22,Electronics,North,877.87,410.66,467.21
2023-12-14,Clothing,East,372.18,155.55,216.63
2023-06-11,Home Goods,East,711.85,547.11,164.74
2023-08-05,Home Goods,West,409.61,287.44,122.17
2023-08-13,Electronics,South,750.37,565.22,185.15
2023-04-06,Home Goods,West,535.0,379.56,155.44
2023-12-10,Food & Beverage,East,518.61,382.34,136.27
2023-05-19,Books,South,661.43,446.37,215.06
2023-06-05,Food & Beverage,North,983.76,530.79,452.97
2023-05-31,Clothing,East,422.13,201.8,220.33
2023-02-02,Home Goods,North,509.7,364.47,145.23
2023-10-18,Books,West,581.52,439.65,141.87
2023-06-08,Home Goods,East,97.44,65.55,31.89
2023-05-09,Clothing,South,693.77,344.44,349.33
2023-05-05,Food & Beverage,South,148.75,87.39,61.36
2023-08-09,Home Goods,East,623.56,272.0,351.56
2023-04-29,Books,North,351.46,191.07,160.39
2023-06-12,Food & Beverage,North,319.5,216.41,103.09
2023-07-01,Food & Beverage,North,725.19,509.68,215.51
2023-07-11,Food & Beverage,South,344.27,272.23,72.04
2023-05-31,Books,East,967.3,621.79,345.51
2023-05-23,Home Goods,West,351.29,197.34,153.95
2023-06-27,Home Goods,West,993.87,531.3,462.57
2023-03-20,Clothing,East,977.99,425.27,552.72
2023-09-18,Clothing,North,920.31,517.68,402.63
2023-09-16,Home Goods,East,650.99,261.34,389.65
2023-12-16,Home Goods,West,679.6,488.63,190.97
2023-03-25,Clothing,South,107.51,83.17,24.34
2023-05-29,Clothing,North,948.35,526.73,421.62
2023-03-18,Food & Beverage,North,992.61,471.64,520.97
2023-09-24,Food & Beverage,South,498.73,366.99,131.74
2023-02-05,Clothing,West,664.67,472.05,192.62
2023-02-24,Electronics,North,306.12,244.36,61.76
2023-05-25,Food & Beverage,West,70.74,53.18,17.56
2023-05-31,Electronics,East,770.1,449.55,320.55
2023-03-03,Food & Beverage,South,847.19,640.94,206.25
2023-12-15,Home Goods,South,834.56,592.3,242.26
2023-07-28,Food & Beverage,East,816.27,618.37,197.9
2023-09-03,Home Goods,North,686.02,315.23,370.79
2023-03-03,Electronics,East,400.91,320.45,80.46
2023-03-11,Electronics,North,222.04,113.55,108.49
2023-04-13,Food & Beverage,West,583.51,233.68,349.83
2023-09-04,Electronics,West,697.65,338.11,359.54
2023-03-24,Home Goods,West,303.23,178.35,124.88
2023-02-22,Electronics,North,886.72,511.65,375.07
2023-08-22,Electronics,East,269.06,152.94,116.12
2023-07-06,Electronics,South,875.04,547.88,327.16
2023-03-04,Books,South,554.58,264.39,290.19
2023-12-23,Home Goods,East,216.83,119.46,97.37
2023-09-13,Clothing,East,544.85,261.93,282.92
2023-12-12,Books,South,556.49,253.17,303.32
2023-01-31,Food & Beverage,North,105.12,62.6,42.52
2023-03-18,Clothing,North,73.91,57.91,16.0
2023-06-04,Books,North,987.6,710.12,277.48
2023-01-17,Home Goods,South,798.01,529.75,268.26
2023-09-03,Clothing,South,129.46,69.37,60.09
2023-02-10,Home Goods,East,322.45,148.49,173.96
2023-05-02,Food & Beverage,West,741.38,586.49,154.89
2023-01-29,Electronics,West,725.92,388.74,337.18
2023-03-01,Home Goods,North,316.92,167.49,149.43
2023-02-05,Home Goods,East,712.32,352.01,360.31
2023-04-16,Electronics,East,81.62,35.0,46.62
2023-02-07,Home Goods,West,490.02,328.76,161.26
2023-04-07,Food & Beverage,South,30.66,13.32,17.34
2023-09-02,Electronics,West,180.29,104.63,75.66
2023-05-11,Clothing,East,79.84,42.11,37.73
2023-12-15,Clothing,North,640.73,468.48,172.25
2023-10-02,Clothing,South,92.1,38.39,53.71
2023-01-31,Food & Beverage,South,73.97,57.79,16.18
2023-11-22,Clothing,North,202.49,114.51,87.98
2023-01-18,Home Goods,East,370.5,212.73,157.77
2023-11-03,Food & Beverage,South,132.96,105.35,27.61
2023-04-18,Clothing,West,80.16,57.58,22.58
2023-06-30,Food & Beverage,West,245.86,183.69,62.17
2023-11-12,Electronics,West,785.18,367.83,417.35
2023-11-09,Books,South,519.39,224.73,294.66
2023-03-03,Electronics,West,39.69,20.59,19.1
2023-10-05,Food & Beverage,South,393.51,231.24,162.27
2023-05-31,Food & Beverage,North,85.95,48.14,37.81
2023-09-18,Electronics,North,943.85,452.89,490.96
2023-07-28,Electronics,West,630.34,450.02,180.32
2023-07-13,Clothing,South,309.07,141.58,167.49
2023-01-21,Electronics,North,657.94,511.41,146.53
2023-05-24,Food & Beverage,South,823.68,601.6,222.08
2023-10-16,Food & Beverage,South,342.0,156.08,185.92
2023-08-13,Home Goods,North,747.25,392.39,354.86
2023-06-13,Food & Beverage,South,590.99,256.95,334.04
2023-03-19,Food & Beverage,East,184.15,140.35,43.8
2023-09-21,Clothing,North,516.1,372.64,143.46
2023-11-04,Food & Beverage,South,626.73,310.75,315.98
2023-03-22,Food & Beverage,North,231.94,142.15,89.79
2023-08-22,Clothing,West,117.93,78.42,39.51
2023-07-02,Electronics,North,526.84,377.59,149.25
2023-10-08,Home Goods,East,612.05,255.07,356.98
2023-12-25,Electronics,South,546.0,302.82,243.18
2023-01-03,Electronics,South,967.69,652.59,315.1
2023-03-18,Clothing,North,642.33,305.02,337.31
2023-04-25,Food & Beverage,East,537.1,326.63,210.47
2023-02-17,Food & Beverage,South,275.52,195.75,79.77
2023-02-24,Home Goods,West,815.57,512.61,302.96
2023-10-03,Clothing,South,533.97,346.42,187.55
2023-10-23,Electronics,South,730.63,531.64,198.99
2023-02-12,Food & Beverage,East,983.69,605.66,378.03
2023-04-12,Home Goods,South,996.26,508.64,487.62
2023-04-01,Electronics,North,231.31,169.49,61.82
2023-05-23,Home Goods,East,363.94,226.05,137.89
2023-12-26,Food & Beverage,North,903.46,418.77,484.69
2023-10-05,Electronics,West,823.87,353.35,470.52
2023-05-27,Clothing,West,433.68,259.11,174.57
2023-01-05,Clothing,West,577.45,441.3,136.15
2023-09-20,Electronics,East,859.59,612.19,247.4
2023-03-24,Home Goods,East,243.86,187.12,56.74
2023-06-06,Food & Beverage,West,150.51,80.05,70.46
2023-10-02,Books,East,498.84,308.87,189.97
2023-04-01,Books,East,242.52,123.38,119.14
2023-04-05,Food & Beverage,North,594.54,261.13,333.41
2023-08-11,Electronics,South,903.86,530.76,373.1
2023-03-22,Clothing,West,616.73,260.5,356.23
2023-09-20,Home Goods,North,319.68,226.15,93.53
2023-02-16,Books,North,923.1,478.69,444.41
2023-11-21,Food & Beverage,North,276.58,145.97,130.61
2023-11-05,Clothing,West,285.07,125.28,159.79
2023-01-08,Food & Beverage,East,481.23,291.29,189.94
2023-03-21,Clothing,East,473.31,206.88,266.43
2023-06-02,Food & Beverage,South,708.19,510.95,197.24
2023-03-28,Books,West,490.2,238.73,251.47
2023-04-06,Books,East,468.85,330.26,138.59
2023-11-07,Food & Beverage,West,46.1,35.45,10.65
2023-10-07,Food & Beverage,South,361.74,148.59,213.15
2023-01-12,Books,South,801.82,421.22,380.6
2023-01-29,Electronics,North,44.19,18.22,25.97
2023-10-18,Food & Beverage,West,458.77,209.83,248.94
2023-01-08,Home Goods,West,912.57,587.62,324.95
2023-02-21,Electronics,East,615.36,280.45,334.91
2023-03-23,Clothing,East,13.39,10.55,2.84
2023-12-16,Electronics,North,382.18,155.36,226.82
2023-11-22,Clothing,East,872.53,564.25,308.28
2023-02-13,Electronics,West,328.71,154.83,173.88
2023-07-11,Electronics,East,693.76,490.76,203.0
2023-12-02,Home Goods,South,886.57,621.09,265.48
2023-09-08,Home Goods,East,392.06,279.56,112.5
2023-10-10,Food & Beverage,East,322.75,208.69,114.06
2023-10-28,Books,East,884.97,676.81,208.16
2023-03-21,Electronics,South,839.51,441.68,397.83
2023-10-02,Food & Beverage,West,953.78,762.97,190.81
2023-04-16,Electronics,West,562.0,334.82,227.18
2023-10-16,Home Goods,North,326.75,174.09,152.66
2023-05-18,Food & Beverage,West,716.63,433.94,282.69
2023-08-12,Food & Beverage,East,703.12,425.21,277.91
2023-06-16,Home Goods,West,474.23,277.46,196.77
2023-07-27,Clothing,North,578.78,304.29,274.49
2023-09-13,Food & Beverage,South,269.61,204.02,65.59
2023-06-15,Home Goods,South,187.59,143.16,44.43
2023-05-16,Electronics,North,122.64,54.72,67.92
2023-03-01,Books,South,525.52,419.3,106.22
2023-08-19,Home Goods,South,965.3,426.91,538.39
2023-05-11,Clothing,East,490.94,201.78,289.16
2023-11-17,Home Goods,North,371.5,233.85,137.65
2023-11-07,Home Goods,East,70.49,48.31,22.18
2023-04-16,Electronics,West,694.28,441.98,252.3
2023-04-05,Clothing,West,773.39,509.56,263.83
2023-01-09,Books,West,449.19,254.78,194.41
2023-12-26,Electronics,North,883.35,363.23,520.12
2023-10-10,Books,West,472.65,350.78,121.87
2023-12-14,Home Goods,South,396.57,277.94,118.63
2023-11-21,Electronics,West,752.77,312.42,440.35
2023-11-16,Books,North,38.99,22.26,16.73
2023-11-28,Home Goods,West,266.86,170.8,96.06
2023-12-25,Books,South,251.89,168.16,83.73
2023-11-24,Electronics,East,170.39,116.35,54.04
2023-01-28,Food & Beverage,North,12.19,8.62,3.57
2023-02-11,Home Goods,North,242.98,193.61,49.37
2023-07-18,Clothing,South,421.78,203.18,218.6
2023-09-20,Electronics,South,300.48,185.32,115.16
2023-06-22,Books,West,101.73,61.85,39.88
2023-03-04,Electronics,South,39.77,31.2,8.57
2023-06-17,Clothing,South,728.87,373.81,355.06
2023-09-21,Home Goods,North,185.47,102.49,82.98
2023-09-20,Food & Beverage,East,841.61,478.53,363.08
2023-09-30,Food & Beverage,South,985.85,596.89,388.96
2023-09-08,Home Goods,North,906.97,694.6,212.37
2023-04-10,Clothing,North,874.86,503.75,371.11
2023-02-27,Food & Beverage,North,965.76,641.75,324.01
2023-05-25,Home Goods,North,749.13,487.38,261.75
2023-10-11,Home Goods,South,778.92,479.91,299.01
2023-04-12,Electronics,South,208.12,157.67,50.45
2023-08-12,Electronics,West,172.64,91.61,81.03
2023-12-08,Books,East,457.56,213.83,243.73
2023-02-24,Books,East,527.69,331.65,196.04
2023-02-06,Home Goods,North,885.63,694.01,191.62
2023-02-24,Food & Beverage,North,233.96,150.64,83.32
2023-07-18,Electronics,West,573.75,420.81,152.94
2023-04-17,Home Goods,East,983.73,461.8,521.93
2023-01-05,Books,North,726.4,424.41,301.99
2023-09-25,Food & Beverage,North,660.97,410.19,250.78
2023-01-13,Books,East,639.19,416.56,222.63
2023-10-18,Clothing,East,273.03,214.66,58.37
2023-04-25,Electronics,East,599.33,416.41,182.92
2023-10-21,Clothing,North,999.47,638.61,360.86
2023-05-02,Books,North,279.93,170.67,109.26
2023-09-05,Clothing,East,481.48,305.74,175.74
2023-01-09,Electronics,East,920.57,519.0,401.57
2023-05-03,Clothing,North,984.35,576.04,408.31
2023-08-15,Electronics,North,334.5,184.41,150.09
2023-04-07,Clothing,West,321.6,240.95,80.65
2023-07-08,Home Goods,North,124.94,81.41,43.53
2023-01-29,Food & Beverage,South,161.17,88.29,72.88
2023-02-22,Electronics,North,149.37,74.96,74.41
2023-09-25,Home Goods,West,478.41,343.43,134.98
2023-03-31,Books,East,743.66,555.44,188.22
2023-06-25,Home Goods,South,112.68,67.57,45.11
2023-09-17,Home Goods,South,131.82,73.34,58.48
2023-11-04,Electronics,South,374.85,152.78,222.07
2023-12-30,Home Goods,South,663.63,503.85,159.78
2023-04-10,Home Goods,North,177.45,95.92,81.53
2023-02-16,Food & Beverage,West,744.58,442.25,302.33
2023-05-18,Clothing,South,116.34,92.38,23.96
2023-05-20,Clothing,East,777.37,617.82,159.55
2023-02-07,Books,East,592.17,409.16,183.01
2023-01-04,Food & Beverage,South,611.96,284.21,327.75
2023-08-04,Food & Beverage,South,667.32,403.56,263.76
2023-09-23,Clothing,East,719.27,360.22,359.05
2023-12-18,Books,North,574.62,306.36,268.26
2023-02-28,Electronics,West,473.62,343.57,130.05
2023-09-06,Home Goods,North,366.3,167.46,198.84
2023-05-03,Electronics,East,910.38,564.21,346.17
2023-01-10,Food & Beverage,West,698.58,289.46,409.12
2023-11-06,Food & Beverage,South,845.93,524.59,321.34
2023-02-03,Electronics,West,477.21,231.74,245.47
2023-03-05,Clothing,East,244.46,142.77,101.69
2023-11-08,Food & Beverage,East,105.55,75.43,30.12
2023-03-27,Home Goods,South,972.67,690.3,282.37
2023-09-08,Electronics,West,261.21,118.73,142.48
2023-05-07,Electronics,North,357.83,250.16,107.67
2023-05-07,Food & Beverage,West,883.92,486.46,397.46
2023-10-20,Books,South,70.54,37.18,33.36
2023-06-24,Books,South,449.78,267.7,182.08
2023-05-06,Books,East,135.45,80.43,55.02
2023-08-24,Food & Beverage,West,336.02,169.21,166.81
2023-08-28,Home Goods,North,469.46,332.84,136.62
2023-08-05,Books,South,262.98,174.86,88.12
2023-04-14,Food & Beverage,West,776.26,470.68,305.58
2023-06-09,Home Goods,North,810.34,634.96,175.38
2023-02-21,Electronics,East,764.1,333.9,430.2
2023-09-22,Food & Beverage,South,29.41,12.81,16.6
2023-10-06,Home Goods,East,803.46,552.77,250.69
2023-02-01,Home Goods,East,234.08,104.39,129.69
2023-09-12,Home Goods,West,16.92,8.83,8.09
2023-04-27,Clothing,North,536.09,375.41,160.68
2023-03-12,Home Goods,East,835.95,488.09,347.86
2023-02-21,Food & Beverage,West,396.15,159.22,236.93
2023-10-17,Food & Beverage,East,116.67,85.57,31.1
2023-02-19,Books,South,385.84,188.41,197.43
2023-04-22,Clothing,East,33.03,17.86,15.17
2023-03-04,Clothing,East,684.99,502.87,182.12
2023-04-22,Food & Beverage,West,322.87,208.93,113.94
2023-05-25,Home Goods,South,539.25,410.31,128.94
2023-05-02,Books,North,895.84,428.12,467.72
2023-07-12,Food & Beverage,West,22.78,9.44,13.34
2023-05-11,Electronics,East,847.25,508.35,338.9
2023-11-28,Home Goods,East,710.58,435.79,274.79
2023-12-25,Home Goods,West,580.04,349.14,230.9
2023-05-09,Electronics,East,662.8,447.71,215.09
2023-04-25,Clothing,East,65.95,52.21,13.74
2023-04-14,Home Goods,West,86.87,62.42,24.45
2023-11-29,Electronics,South,275.15,122.66,152.49
2023-09-06,Food & Beverage,West,33.04,23.01,10.03
2023-04-21,Home Goods,South,540.64,223.72,316.92
2023-03-10,Electronics,East,513.26,376.87,136.39
2023-06-12,Electronics,South,385.44,296.48,88.96
2023-09-22,Books,East,807.19,584.68,222.51
2023-01-25,Books,West,738.73,549.5,189.23
2023-11-22,Home Goods,South,572.01,432.56,139.45
2023-04-16,Clothing,North,976.18,436.77,539.41
2023-03-03,Home Goods,South,659.57,424.04,235.53
2023-10-17,Food & Beverage,East,899.25,413.03,486.22
2023-09-11,Clothing,South,544.74,432.85,111.89
2023-09-19,Food & Beverage,North,11.77,5.06,6.71
2023-04-06,Food & Beverage,East,242.13,158.79,83.34
2023-07-08,Books,South,934.06,562.07,371.99
2023-09-08,Books,East,531.85,389.8,142.05
2023-08-09,Books,South,412.04,312.78,99.26
2023-06-04,Food & Beverage,South,793.12,346.61,446.51
2023-08-24,Electronics,North,506.58,293.08,213.5
2023-05-27,Clothing,East,34.15,26.91,7.24
2023-04-22,Clothing,East,413.81,302.67,111.14
2023-06-28,Clothing,West,32.22,18.7,13.52
2023-04-22,Books,South,685.53,395.38,290.15
2023-11-29,Books,East,105.15,83.03,22.12
2023-10-24,Home Goods,West,801.47,545.53,255.94
2023-10-22,Food & Beverage,South,577.84,261.3,316.54
2023-07-15,Food & Beverage,North,407.53,294.78,112.75
2023-07-31,Electronics,West,442.9,177.9,265.0
2023-04-23,Electronics,West,239.41,179.12,60.29
2023-03-25,Food & Beverage,East,488.63,200.99,287.64
2023-12-08,Clothing,East,647.5,387.72,259.78
2023-10-04,Clothing,South,987.92,785.61,202.31
2023-11-17,Home Goods,North,771.81,448.96,322.85
2023-09-29,Electronics,East,392.54,211.18,181.36
2023-10-03,Home Goods,West,282.8,144.67,138.13
2023-08-17,Electronics,East,575.2,368.9,206.3
2023-01-04,Food & Beverage,North,633.93,301.35,332.58
2023-01-13,Books,West,862.85,466.05,396.8
2023-06-06,Food & Beverage,North,802.65,599.32,203.33
2023-11-10,Clothing,South,574.63,324.92,249.71
2023-07-16,Electronics,West,858.16,596.78,261.38
2023-05-06,Electronics,West,509.38,222.22,287.16
2023-01-21,Electronics,North,230.42,98.31,132.11
2023-06-25,Home Goods,South,746.29,390.35,355.94
2023-12-26,Electronics,South,258.2,144.34,113.86
2023-07-27,Electronics,South,103.52,82.21,21.31
2023-02-01,Electronics,South,614.88,246.88,368.0
2023-06-13,Books,South,159.55,104.13,55.42
2023-08-07,Books,North,938.48,731.89,206.59
2023-12-12,Home Goods,North,167.32,116.76,50.56
2023-11-12,Electronics,East,245.57,108.33,137.24
2023-06-21,Books,North,277.22,117.94,159.28
2023-07-11,Electronics,West,866.47,687.51,178.96
2023-05-29,Home Goods,North,339.22,177.75,161.47
2023-04-25,Clothing,North,157.64,87.85,69.79
2023-02-14,Electronics,South,496.32,210.3,286.02
2023-08-15,Home Goods,West,776.58,620.39,156.19
2023-06-12,Food & Beverage,South,621.87,479.9,141.97
2023-12-01,Food & Beverage,South,845.27,630.01,215.26
2023-01-22,Electronics,South,490.05,247.75,242.3
2023-12-30,Home Goods,North,50.79,23.65,27.14
2023-10-12,Books,West,603.39,463.17,140.22
2023-04-17,Food & Beverage,South,421.27,222.22,199.05
2023-10-16,Books,South,772.18,588.36,183.82
2023-08-10,Clothing,West,741.24,473.09,268.15
2023-07-18,Food & Beverage,South,629.51,437.66,191.85
2023-05-29,Home Goods,South,792.56,336.82,455.74
2023-04-27,Books,West,493.41,198.5,294.91
2023-06-24,Food & Beverage,East,740.48,361.51,378.97
2023-06-11,Home Goods,South,652.41,507.43,144.98
2023-10-08,Electronics,South,44.23,19.44,24.79
2023-05-13,Books,South,333.92,255.37,78.55
2023-07-02,Electronics,East,505.23,234.97,270.26
2023-12-04,Books,North,709.22,350.79,358.43
2023-04-01,Food & Beverage,North,503.07,313.47,189.6
2023-07-04,Clothing,North,246.18,114.75,131.43
2023-12-04,Home Goods,West,932.74,374.6,558.14
2023-12-05,Clothing,East,698.84,295.23,403.61
2023-06-25,Books,East,227.1,141.88,85.22
2023-03-04,Electronics,West,114.28,53.32,60.96
2023-02-26,Food & Beverage,West,177.49,127.44,50.05
2023-12-29,Clothing,North,660.68,471.58,189.1
2023-02-08,Electronics,West,750.75,503.35,247.4
2023-06-10,Home Goods,South,656.18,377.58,278.6
2023-01-30,Home Goods,West,939.52,438.08,501.44
2023-05-16,Books,East,715.09,305.47,409.62
2023-05-12,Books,North,863.31,650.93,212.38
2023-11-18,Clothing,West,141.66,58.15,83.51
2023-10-25,Home Goods,North,925.16,401.37,523.79
2023-01-31,Books,North,626.1,348.55,277.55
2023-12-20,Electronics,East,317.75,207.21,110.54
2023-08-09,Clothing,East,908.12,429.15,478.97
2023-02-13,Home Goods,North,135.25,93.34,41.91
2023-03-16,Home Goods,East,54.62,23.33,31.29
2023-12-04,Food & Beverage,East,544.0,293.91,250.09
2023-05-09,Food & Beverage,West,646.11,385.86,260.25
2023-01-19,Clothing,South,862.86,498.83,364.03
2023-03-20,Electronics,East,198.56,128.74,69.82
2023-06-21,Electronics,West,48.23,24.97,23.26
2023-07-01,Home Goods,North,800.48,553.67,246.81
